menus_id,名字,收藏,浏览,工艺,口味,时间,难度,主料,辅料
6131,娃娃菜烧油豆腐, 342 收藏 , 2597 浏览,烧,家常味,5分钟,初级入门,"['娃娃菜 1颗', '油豆腐 5片']","['大蒜 3瓣', '剁椒 2勺', '蚝油 1勺', '生抽 1勺', '色拉油 1大勺', '盐 1小勺']"
1163,丝瓜炒鸡蛋, 3298 收藏 , 140362 浏览,炒,家常味,15分钟,新手尝试,"['丝瓜 500克', '鸡蛋 150克']","['油 40克', '盐 8克', '葱 3克']"
1321,油焖大虾, 38 收藏 , 18233 浏览,炒,咸鲜味,15分钟,初级入门,['大虾 10只'],"['大葱 2段', '生姜 2片', '大蒜 2瓣', '生抽 20毫升', '料酒 30毫升', '糖 7克', '调和油 30毫升']"
2342,土豆鸡蛋饼, 91 收藏 , 120166 浏览,煎,奶香味,10分钟,初级入门,"['土豆 1个', '鸡蛋 1个', '芝士片 2片']","['火腿 3片', '面粉 30克', '食盐 5克', '胡椒粉 3克', '水 适量', '花生油 5克']"
612,三鲜豆皮, 6 收藏 , 10587 浏览,煎,咸鲜味,15分钟,新手尝试,"['糯米 80克', '莲藕 半个', '香菇(干) 2朵', '豆腐干 2条', '榨菜 10克', '鸡蛋 1个', '面粉 50克']","['黄豆面 5克', '植物油 5克', '生抽 5毫升', '老抽 2毫升', '八角 1小块', '香叶 1片']"
10016,金针菇海兔汤, 202 收藏 , 2039 浏览,炖,酸甜味,15分钟,未知,"['金针菇 300克', '番茄 3个', '小葱 2根', '香菜 1根', '姜 2片', '海兔干 50克', '小石窖松茸骨汤 半罐', '花生油 10克']",['料酒 1勺']
11831,营养齐全的金玉窝头?彩蔬虾仁, 311 收藏 , 2284 浏览,炒,咸鲜味,15分钟,未知,"['窝头 7个', '青虾 6只', '玉米粒 80克', '青豆 50克', '胡萝卜 半根']","['生抽 1勺', '耗油 1勺', '白糖 1勺', '陈醋 1/2勺', '淀粉 1勺']"
2137,健康素炒, 19 收藏 , 60132 浏览,炒,家常味,5分钟,新手尝试,"['荷兰豆 100克', '莲藕 100克', '胡萝卜 100克', '蒜 30克']","['食用油 12毫升', '精盐 2克', '蚝油 5毫升', '生抽 5毫升', '淀粉 2克', '纯净水 适量']"
13007,风肠土豆片, 16 收藏 , 35758 浏览,炒,家常味,15分钟,新手尝试,"['马铃薯 300克', '腊肠 2根']","['食盐 3克', '食油 30克', '白皮蒜 25克', '青辣椒 60克', '孜然粉 2克', '酱油 8毫升', '白糖 10克']"
2134,自制郫县豆瓣酱, 23 收藏 , 20872 浏览,其它工艺,豆瓣味,2小时,中级掌勺,"['二荆条 4000克', '盐 1400克', '香菇小酱 420克', '胡豆瓣 600克', '花生 400克', '菜籽油 1500克']",['红糖 500克']
13342,奥尔良鸡翅, 1 收藏 , 2050 浏览,烤,咸鲜味,30分钟,未知,['鸡翅 8个'],"['奥尔良调料 40克', '清水 60克', '蜂蜜 适量']"
2192,翡翠猪皮冻, 17 收藏 , 101079 浏览,榨汁,家常味,30分钟,新手尝试,"['肉皮 250克', '胡萝卜 100克', '洋葱 80克']","['盐 10克', '料酒 20克', '姜 10克', '冰糖 10克', '水 适量']"
1184,全程不加一滴水的香菇炖鸡腿，零难度，保, 5 收藏 , 6072 浏览,炖,咸鲜味,30分钟,未知,"['鸡腿 2个', '洋葱 半个', '油 少许', '香菇 8朵', '盐 1勺', '五香粉 半勺', '白糖 2勺', '鸡精 1勺', '老抽 1汤勺', '生抽 2汤勺', '生姜 3片']",['电压力锅 1个']
5037,尖椒豆腐酿, 21 收藏 , 40903 浏览,焖,家常味,15分钟,新手尝试,"['尖椒 4克', '豆腐 100克']","['香葱 6克', '面包糠 10克', '胡椒粉 1克', '鸡蛋 1只', '食盐 3克', '食用油 25克', '料酒 4克', '白糖 4克', '蚝油 5克', '老抽 1克', '生抽 5克']"
7264,芦笋炒鸡丁, 472 收藏 , 5184 浏览,炒,家常味,5分钟,初级入门,"['鸡胸肉 1块', '芦笋 10根', '红椒 半个']","['大蒜 2瓣', '色拉油 2勺', '盐 1小勺', '白胡椒粉 1小勺', '淀粉 1勺', '生抽 1勺', '料酒 1勺', '豆瓣酱 1大勺']"
1866,红烧鹌鹑蛋狮子头, 8224 收藏 , 59954 浏览,其它工艺,家常味,15分钟,初级入门,"['猪肉 250克', '鹌鹑蛋 10颗', '油菜 10棵']","['葱 2棵', '姜 2片', '淀粉 适量', '盐 适量', '老抽 少许', '蚝油 1汤匙', '料酒 1大匙', '鸡蛋 1个']"
11927,鱼香排骨蒸南瓜, 22 收藏 , 101876 浏览,蒸,家常味,60分钟,初级入门,"['猪小排 300克', '南瓜 500克']","['鱼香酱 2汤匙', '蚝油 1汤匙', '料酒 1汤匙', '生抽 1汤匙', '生粉 1茶匙', '姜 少许', '蒜 少许', '葱白 少许', '辣椒 适量']"
3592,地三鲜, 12 收藏 , 21867 浏览,炒,家常味,10分钟,初级入门,"['土豆 1个', '茄子 1根', '辣椒 3个']","['生姜 10克', '大蒜 10克', '豆瓣酱 20克', '生抽 30克', '白糖 适量', '盐 适量']"
1679,豆花肥肠, 30 收藏 , 24681 浏览,炒,香辣味,15分钟,初级入门,"['肥肠 750克', '嫩豆腐 1盒']","['花椒粉 1大勺', '剁椒 1大勺', '葱段 适量', '蒜片 适量', '蒜蓉辣酱 1大勺', '辣椒豆豉 1大勺', '盐 适量', '味精 适量', '绿豆芽 适量']"
1880,双椒瘦肉榨菜, 505 收藏 , 10948 浏览,炒,家常味,10分钟,初级入门,"['榨菜 1/2包', '猪肉(瘦) 150克']","['花生油 30克', '青椒 1/2个', '食盐 1茶匙', '生粉 1茶匙', '鸡精 少量', '老抽 2滴', '甜椒 1/2个', '味极鲜 2滴']"
2800,浓油酱赤红烧肉, 8 收藏 , 22948 浏览,烧,家常味,60分钟,初级入门,['五花肉 （带皮）1000克'],"['黄酒 200克', '红烧酱油 30克', '鲜味酱油 20克', '冰糖 40克', '植物油 10毫升', '花椒 2克', '大料 1个', '桂皮 1小块', '盐 2克', '热水 适量']"
804,吮指香辣蟹, 12 收藏 , 12740 浏览,炒,香辣味,15分钟,中级掌勺,['大闸蟹 2斤'],"['糖蒜 1头', '草果 1粒', '老姜 6块', '肉蔻 5个', '甘草片 5片', '桂皮 1小段', '丁香 十几粒', '盐 2勺', '香叶 2片', '藤椒 5克', '辣椒(红，尖，干) 45克', '白糖 15克', '花椒 10克', '大蒜 1头', '黄酒 1碗', '白芝麻 15克']"
12429,糯米烧麦（饺子皮版）, 63 收藏 , 51208 浏览,蒸,家常味,60分钟,初级入门,"['猪肉馅 200克', '香菇 5克', '胡萝卜 半只', '饺子皮 适量', '糯米 适量']","['蚝油 2勺', '老抽 适量', '生抽 1勺', '猪油 适量', '糖 适量']"
14249,小炒山药黑木耳, 8591 收藏 , 20777 浏览,炒,家常味,5分钟,新手尝试,"['黑木耳 2克', '山药 200克']","['胡萝卜 2片', '油 10毫升', '盐 2克', '料酒 5毫升', '香油 5滴']"
13838,家常麻婆豆腐, 18 收藏 , 8483 浏览,炒,家常味,15分钟,新手尝试,"['豆腐 400克', '猪肉馅 80克']","['料酒 3克', '鸡精 2克', '白砂糖 2茶勺', '葱 2棵', '豆瓣酱 10克', '淀粉 5克']"
5472,凉拌素什锦, 41 收藏 , 116848 浏览,拌,香辣味,15分钟,新手尝试,"['藕 半根', '木耳(水发) 一小把', '莴笋 一根', '荷兰豆 二两']","['大葱 8cm一段', '干辣椒 2根', '芝麻 5克', '盐 1克', '鸡精 2克', '生抽 2ml', '香油 少许', '油 10克']"
6778,豆腐鲫鱼汤, 141 收藏 , 125695 浏览,炖,咸鲜味,30分钟,初中水平,"['鲫鱼 1条', '豆腐 150克', '白萝卜 100克', '西红柿 1/2个']","['姜 4片', '植物油 1汤匙', '食盐 1/2茶匙', '黑胡椒粉 1/2茶匙', '水 适量', '细香葱 1根']"
4711,宫保鸡丁：超受欢迎的下饭菜, 14 收藏 , 12639 浏览,爆,家常味,15分钟,中级掌勺,"['鸡胸肉 300克', '黄瓜 1个', '郫县豆瓣酱\u3000 2小勺', '大葱 半根', '姜 2片', '蒜 2瓣', '花椒 少许', '干辣椒 2个']","['盐 3克', '香油 10克', '酱油 10克', '白糖 10克', '醋 10克', '白开水 20克']"
12411,鲜肉月饼, 62 收藏 , 58471 浏览,烘焙,咸鲜味,30分钟,初级入门,"['面粉 240克', '猪肉 210克']","['猪油(板油) 110克', '白砂糖 45克', '水 40克', '生抽 15克', '料酒 8克', '食盐 6克', '姜 7克', '味精 4克', '鸡蛋黄 1个', '榨菜 50克', '芝麻 50克']"
1881,饺子—猪肉胡萝卜馅, 0 收藏 , 10797 浏览,煮,家常味,30分钟,未知,"['瘦肉 适量', '胡萝卜 适量']","['鸡蛋 一个', '酱油，盐，味精 适量', '姜，蒜，葱 适量']"
14813,香辣干锅鸡爪, 26 收藏 , 18268 浏览,炒,香辣味,15分钟,中级掌勺,['鸡爪 1000克'],"['自制卤料包 一袋', '尖椒 10个', '花椒 10克', '大蒜 5瓣', '生抽 2勺', '老姜 一块', '姜黄粉 2克', '陈皮粉 2克', '植物调料 3克']"
13886,肉燥葱油面, 16 收藏 , 20747 浏览,煮,咸鲜味,30分钟,初级入门,['面条（生） 100克'],"['猪肉馅 50克', '葱油 30克', '生抽 一勺', '老抽 一勺', '白糖 一勺', '盐 适量', '料酒 一小勺', '淀粉 少许']"
10327,蒜蓉肉末炒黄瓜钱, 20 收藏 , 42085 浏览,炒,香辣味,15分钟,初级入门,"['黄瓜干 50克', '猪肉(瘦) 100克']","['红尖椒 1/2根', '大蒜 5瓣', '老抽 3克', '盐 5克', '生抽 5克', '花生油 适量']"
11264,荠菜水饺, 907 收藏 , 25529 浏览,煮,家常味,15分钟,初级入门,"['菜 300克', '韭菜 100克', '猪肉 250克', '大葱 20克', '姜 8克', '蚝油 2大勺', '酱油 2大勺', '花生油 2大勺']",['盐 适量']
2898,糖醋里脊, 90 收藏 , 85848 浏览,炸,酸甜味,5分钟,初中水平,['猪里脊肉 300克'],"['白糖 2勺', '土豆淀粉 4勺', '醋 1勺', '番茄酱 1勺', '料酒 适量', '清水 1勺', '盐 适量', '熟白芝麻 适量']"
2008,牛肉粉条, 363 收藏 , 2790 浏览,煮,家常味,60分钟,未知,"['带筋牛肉 1大块', '红薯粉 1把', '盐 适量', '生抽 适量']",['无 无']
12635,糖醋里脊, 194 收藏 , 32312 浏览,炒,酸甜味,5分钟,初级入门,['猪里脊肉 300g'],"['料酒 10g', '白糖 10g', '白醋 10g', '鸡蛋清 1个', '淀粉 10g', '胡椒粉 3g', '盐 3g', '番茄酱 100g']"
1459,韭菜胡萝卜炒肉, 9 收藏 , 1966 浏览,炒,家常味,15分钟,初中水平,"['韭菜 200克', '胡萝卜 200克', '猪肉 200克']","['植物油 适量', '盐 适量', '生抽 适量', '五香粉 1克', '姜 5克']"
8309,黑胡椒炒虾, 4 收藏 , 12760 浏览,炒,家常味,5分钟,新手尝试,['虾 200克'],"['黄油 50克', '洋葱   20克', ' 蒜 20克', '姜 20克', '胡椒粉  10克']"
12679,红烧牛肉面, 1093 收藏 , 53442 浏览,炖,酱香味,90分钟,初级入门,['牛腩 2斤'],"['花椒 1小撮', '小茴香 1小撮', '大料 3瓣', '豆蔻 1个', '香叶 3片', '桂皮 2块', '干辣椒 适量', '姜片 3片', '蒜瓣 5瓣', '豆豉 1小撮', '料酒 少许', '生抽 少许', '老抽 少许', '冰糖 少许', '腐乳汁 少许']"
2311,蒜泥白肉, 8649 收藏 , 70666 浏览,煮,香辣味,30分钟,初级入门,"['五花肉 250克', '小葱 1根', '大蒜 5瓣', '姜 3片', '花椒 适量']","['料酒 1勺', '盐 少许', '酱油 2勺', '油泼辣子 2勺']"
8673,多福肉圆, 5 收藏 , 6864 浏览,炸,酸甜味,15分钟,初级入门,"['猪肉馅 200克', '藕 1节']","['橄榄油 300克', '嫩姜 1块', '葱 1棵', '盐 适量', '料酒 半勺', '酱油 半勺', '冰糖 30克', '蛋清 1个', '醋 1汤勺', '香油 少许']"
7911,拌猪皮冻, 7 收藏 , 7634 浏览,拌,家常味,10分钟,未知,['猪皮冻 1块'],"['香菜 适量', '蒜泥 适量', '味极鲜酱油 1勺', '醋 适量', '蚝油 适量']"
5286,番茄萝卜炖牛腩, 217 收藏 , 105979 浏览,炖,家常味,2小时,中级掌勺,"['牛腩 500克', '萝卜 一根', '西红柿 两个']","['盐 适量', '番茄酱 少量', '料酒 一勺', '老姜 一块', '生抽 适量', '桂皮 一根', '八角 适量']"
8265,水煮鱼, 27 收藏 , 6920 浏览,炒,家常味,5分钟,新手尝试,"['鱼 1条', '豆芽 适量']","['胡椒粉 1勺', '料酒 1勺', '盐 1勺', '生粉 适量', '鸡蛋液 适量', '豆瓣酱 适量', '姜末 适量', '蒜末 适量', '干辣椒 适量', '花椒 适量', '香菜 适量']"
1750,砂锅豆腐煲, 35 收藏 , 75735 浏览,炖,香辣味,15分钟,新手尝试,"['豆腐 250克', '香菇 30克', '口蘑 30克']","['香葱 10克', '食用油 10毫升', '泰式甜辣酱 90克', '盐 1克']"
2684,酱香胡萝卜鸡蛋饼, 63 收藏 , 88167 浏览,煎,咸鲜味,5分钟,初中水平,"['面粉 150克', '鸡蛋 1个']","['盐 1克', '葱 1根', '胡萝卜 小半个', '六月鲜豆瓣酱 1大勺', '花生油 1茶匙']"
2098,红烧茄子-迷迭香, 7591 收藏 , 34335 浏览,炒,家常味,60分钟,初级入门,['茄子  2根'],"['蒜 2个', '姜 1块', '葱  2根', '生抽 1汤匙', '蚝油 1汤匙', '豆瓣酱 1汤匙']"
12559,红烧牛肉！, 1081 收藏 , 17683 浏览,烧,麻辣味,数小时,初中水平,['牛肉 1000克'],"['豆瓣酱  20克', '糖 10克', '香料 15克', '鸡精 5克', '姜片 5克', '葱花儿 10克', '花椒  10克', '香菜 10克', '牛油 20克']"
8593,浇油韭菜肉丝面, 1 收藏 , 9416 浏览,煮,咸鲜味,10分钟,初中水平,"['面粉 300克', '韭菜 50克', '猪肉 150克']","['茭白 3个', '食盐 4小勺', '猪油 1小勺', '生抽 1小勺', '淀粉 1小勺', '花生油 1大勺', '鸡蛋 1个', '水 120克']"
6285,洋葱炒肉丝，洋葱是个宝，节后清肠多吃它, 13 收藏 , 64490 浏览,炒,家常味,10分钟,未知,"['猪瘦肉 100克', '洋葱 1个']","['盐 1勺', '红薯淀粉 1大勺', '老抽 1勺', '料酒 2勺']"
13339,肉末烧茄子, 643 收藏 , 9533 浏览,烧,咸鲜味,10分钟,初级入门,"['茄子(紫皮，长) 1-2根', '肉末 100克', '青椒 1个']","['葱蒜 各适量', '酱油 1茶匙', '白糖 1勺', '料酒 1勺', '盐 少许', '鸡精 少许', '胡椒粉 少许', '食用油 2勺']"
1398,鹅肝酱牛肉汉堡, 10 收藏 , 56771 浏览,烤,其它口味,数小时,新手尝试,"['高粉         300克', '酵母  4克 ', '红糖  12克', '鸡蛋  1个', '黄油  15克', '盐  5克', '牛奶  155毫升', '黑芝麻  适量']","['鹅肝酱   100克', '牛肉  200克', '洋葱碎  适量', '干百里香碎  少许 ', '黑胡椒碎  少许 ', '盐  少许 ']"
11778,土耳其沙玛威（烤肉）, 12022 收藏 , 99237 浏览,烤,五香味,60分钟,初级入门,"['饼 2片', '鸡腿 1只', '薯条 1份', '生菜 1颗']","['肉桂粉 适量', '柠檬 半颗', '冰块 1碗', '橄榄油 3匙', '奶油 适量', '孜然粉 适量', '姜黄粉 适量', '辣椒粉 适量', '甜椒粉 适量', '盐 少许', '蒜粉 适量', '黑胡椒 少许', '蒜头 适量']"
11244,清炒西葫芦, 0 收藏 , 5561 浏览,炒,家常味,5分钟,未知,['西葫芦 一个'],"['西红柿 半个', '大蒜 两瓣', '盐 一丢丢', '酱油 一勺', '干辣椒 两个']"
4271,干锅土豆片, 14 收藏 , 112959 浏览,干锅,香辣味,30分钟,中级掌勺,"['土豆 300克', '五花肉 200克']","['食用油 1勺', '盐 2克', '沙茶酱 2汤匙', '糖 1茶匙', '生抽 2汤匙', '青红椒 2个', '熟芝麻 少许', '葱 1段', '姜 1块', '八角 2粒']"
6514,红烧狮子头, 415 收藏 , 150103 浏览,烧,家常味,30分钟,初中水平,"['猪肉(腿) 300克', '马蹄 7个', '鸡蛋 1只']","['香料 少许', '姜 适量', '葱 2棵', '淀粉 4勺', '盐 1小勺', '料酒 1大勺', '鸡粉 1小勺', '生抽 2大勺', '老抽 2大勺', '冰糖 10克']"
6545,豆豉蒸排骨, 127 收藏 , 54405 浏览,蒸,家常味,5分钟,新手尝试,"['排骨 500克', '生粉 30克', '豆豉 50克']","['盐 5克', '料酒 5克', '蚝油 20克', '麻油 5克']"
2351,卤豆腐&卤豆结, 702 收藏 , 11380 浏览,卤,五香味,30分钟,新手尝试,"['北豆腐 500克', '豆皮 2张', '琵琶腿 3只', '鸡蛋 4个']","['老汤 适量', '八角 2粒', '桂皮 1小段', '香叶 3片', '白芷 2片', '干辣椒 适量', '草果 1粒', '砂仁 1粒', '老抽 适量', '生抽 适量', '食盐 适量']"
11255,糖醋荷包蛋, 32174 收藏 , 174229 浏览,煎,酸甜味,15分钟,初级入门,['鸡蛋 4个'],"['蒜 2瓣', '番茄酱 1汤匙', '料酒 1汤匙', '酱油 2汤匙', '白醋 3汤匙', '白糖 4汤匙', '油 1汤匙']"
12051,烤羊腿, 41 收藏 , 15686 浏览,烤,香辣味,90分钟,初中水平,['羊腿 1400克'],"['料酒 100克', '生姜 30克', '紫皮洋葱 1个', '大蒜 30克', '烧烤粉 60克', '辣椒粉 15克', '蒸鱼豉油 50毫升', '孜然 10克', '孜然粉 5克', '白糖 5克', '精盐 5克', '食用油 30毫升', '土豆 2个']"
939,好吃又简单的下饭菜辣椒炒肉, 5 收藏 , 3573 浏览,炒,家常味,5分钟,初中水平,"['排骨肉 300克', '青椒 十个', '甜胡萝卜 一个']","['生粉 一勺', '酱油 一勺', '白糖 半勺', '香葱 二根']"
6280,虾仁炒鸡蛋, 3 收藏 , 8268 浏览,炒,咸鲜味,15分钟,未知,"['虾仁 500克', '鸡蛋 3只']","['玉皇油滋u味花生油 适量', '盐 适量', '黄酒 适量', '淀粉 适量', '味精 适量']"
8984,干锅茶树菇，饭店必点的干锅菜, 12 收藏 , 18117 浏览,炒,家常味,5分钟,初级入门,"['五花肉 适量', '茶树菇 适量']","['青椒 适量', '盐 适量', '葱 适量', '白酒 适量', '生抽 适量', '老抽 适量', '姜 适量', '蒜 适量']"
3468,豆豉空心菜, 8 收藏 , 42044 浏览,炒,家常味,15分钟,中级掌勺,"['空心菜茎 500克', '甜椒 0.5个', '青椒 1个']","['植物油 1勺', '花椒 1小勺', '生抽 1勺', '香辣豆豉酱 1大勺']"
2356,豆笋烧五花肉, 4 收藏 , 8259 浏览,烧,家常味,30分钟,未知,"['豆笋 6根', '五花肉 200克']","['香叶 适量', '大蒜 3颗', '小米辣 少许', '老冰糖 适量', '八角 适量', '花椒 适量', '茴香 适量', '姜片 适量', '桂皮、砂仁、三奈 适量']"
4884,关东煮, 76 收藏 , 93342 浏览,煮,家常味,60分钟,中级掌勺,"['水 1800毫升', '昆布 35克', '木鱼花 40克', '白萝卜 350克', '竹轮 140克', '鱼丸 135克', '味霖 30毫升', '清酒 30毫升', '魔芋丝 175克', '鹌鹑蛋 4个']","['章鱼饼 230克', '鱼肉海胆包 140克', '薄口酱油 20毫升', '盐 少许']"
9835,京酱肉丝, 6 收藏 , 5899 浏览,炒,咸鲜味,15分钟,未知,"['猪肉 200克', '胡萝卜 50克', '黄瓜 50克', '香菜 30克', '葱 30克', '豆皮 50克']","['油 0.5勺', '蚝油 1勺', '一品鲜酱油 1勺', '糖 1勺', '料酒 1匙', '蛋清 1个', '淀粉 2勺']"
11206,玫瑰醋萝卜, 13 收藏 , 3041 浏览,腌,酸甜味,数天,未知,['白萝卜 1根'],"['盐 适量', '白糖 90克', '桑葚玫瑰醋 120克', '纯净水 适量', '玫瑰酒 1勺']"
1005,豆沙馒头, 4 收藏 , 11441 浏览,蒸,家常味,30分钟,未知,"['面粉 500克', '豆沙馅 100克']",['酵母粉 适量']
10284,豆浆机版猪皮冻, 22 收藏 , 92879 浏览,煮,家常味,30分钟,新手尝试,"['猪皮  200克', '清水 1200克']","['盐  1勺', '酱油  2勺', '料酒  1勺', '香醋  2勺', '花椒  10粒', '生抽  1勺', '大葱  2段', '八角  1个', '姜  3片', '大蒜  4瓣', '辣椒油  1勺']"
10248,咖喱排骨焖饭, 13 收藏 , 8979 浏览,焖,咖喱味,60分钟,未知,"['排骨 200克', '土豆 1/2个', '胡萝卜 1/2个', '豌豆 100克', '姜 3片', '葱 1根']","['咖喱 2块', '油 20毫升', '清水 适量']"
14931,梅菜扣肉, 6 收藏 , 5133 浏览,蒸,咸鲜味,60分钟,初中水平,"['带皮五花肉 1000克', '咸梅菜 1棵']","['红腐乳 2块', '海鲜酱 2小勺', '料酒 3小勺', '生抽 3小勺', '老抽 2小勺', '蚝油 2小勺', '盐 半小勺', '白糖 1小勺', '十三香 1小勺', '淀粉 2小勺', '葱 5根', '姜 2小块', '蒜 5瓣', '香菜 2棵']"
6852,番茄牛腩煲, 777 收藏 , 16239 浏览,炖,酸甜味,90分钟,初级入门,"['牛腩 200克', '洋葱 适量']","['番茄酱 适量', '生抽 少许', '料酒 少许', '盐 少许', '百合茄 适量', '姜片 少许']"
9526,素什锦披萨, 2 收藏 , 2596 浏览,烤,咸鲜味,90分钟,新手尝试,"['高筋面粉 170克', '酵母 4克', '白砂糖 3克', '盐 2克', '玉米油 12克', '尖椒 半个', '海鲜菇 8个', '披萨酱 适量', '马苏里拉芝士 适量', '牛肉肠 1根']","['胡萝卜 1/4根', '清水 90克']"
882,水煮牛肉, 12115 收藏 , 120828 浏览,煮,香辣味,15分钟,中级掌勺,"['牛肉 400克', '油麦菜 几颗']","['油 一勺', '盐 一撮', '葱花 一撮', '生姜 一块', '大蒜 几瓣', '糖 一勺', '胡椒粉 一勺', '花椒粉 一勺', '水淀粉 一勺', '黄豆酱 一勺', '水 少许']"
10997,肉沫肠粉, 1 收藏 , 1991 浏览,蒸,咸鲜味,15分钟,未知,"['肠粉 100克', '里脊肉 100克', '鸡蛋 4个']","['胡萝卜 半根', '生菜 适量']"
3538,白菜粉条炖牛肉, 32 收藏 , 78396 浏览,炖,家常味,15分钟,新手尝试,"['熟牛肉 100克', '大白菜 200克']","['粉条 80克', '蒜头 10克', '葱 3棵', '红辣椒 3个', '生姜 3片', '胡椒粉 适量', '料酒 少量']"
